Cook_hour,AutoCook_freq,SelfCook_freq,Micro_freq,Oven_freq,Others_freq,Spring_freq,Summer_freq,Fall_freq,Winter_freq,bfB_freq,Breakfast_freq,Lunch_freq,Dinner_freq,afD_freq,Preheat_freq,Clean_freq,Cancle_freq,Restart_freq,MenuSpectrum,ModeSpectrum,Cook_menu,Micro_t,Oven_t,MenuFreq,S1,S2,recent_ct,time,Y
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,4,33.26373626373626,880.8257575757576,36,0,30,80,17,1110
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,7,33.264417845484225,870.8880597014926,82,0,180,0,23,1740
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,7,33.22927879440258,870.8880597014926,83,0,30,140,21,1740
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,10,33.24064171122995,867.3649635036496,4,0,60,420,17,450
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,21,33.26574172892209,867.3649635036496,9,0,60,80,17,600
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,21,33.23125659978881,867.3649635036496,10,0,30,450,6,570
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,7,33.22784810126582,867.3649635036496,84,0,570,450,12,1740
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,10,33.19749216300941,867.8188405797101,5,0,270,0,8,480
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,21,33.194154488517746,867.8188405797101,11,0,30,990,7,570
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,10,33.194154488517746,867.8188405797101,6,0,570,200,17,480
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,10,33.194154488517746,867.8188405797101,7,0,570,140,17,450
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,7,33.19082377476538,867.8188405797101,85,0,960,80,6,1440
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,3,34.0,867.8188405797101,2,0,1440,720,12,810
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,4,33.99583766909469,867.8188405797101,37,0,840,200,17,930
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,4,33.99583766909469,867.8188405797101,38,0,840,80,18,930
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,7,33.99168399168399,867.8188405797101,86,0,30,720,8,1740
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,13,33.99168399168399,867.8188405797101,2,0,1740,300,17,1500
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,19,33.95061728395062,872.5281690140845,1,0,30,0,7,600
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,13,33.95061728395062,872.5281690140845,3,0,600,1440,17,1500
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,10,33.91038696537678,872.5281690140845,8,0,30,1440,17,480
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,21,33.91038696537678,872.5281690140845,12,0,480,200,9,600
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,7,33.91658189216684,873.7172413793103,87,0,40,80,23,1590
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,21,33.904856293359764,862.2080536912752,13,0,160,200,13,570
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,10,33.90363815142576,862.1125827814569,9,0,30,1440,7,480
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,13,33.92927308447937,862.1125827814569,4,0,60,80,18,1500
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,10,33.92927308447937,862.1125827814569,10,0,60,275,18,480
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,4,33.925417075564276,862.1125827814569,39,0,30,309,17,930
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,10,33.925417075564276,862.1125827814569,11,0,930,300,17,480
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,11,33.925417075564276,862.1125827814569,5,0,480,174,8,690
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,11,33.925417075564276,862.1125827814569,6,0,480,275,8,750
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,11,33.925417075564276,862.1125827814569,7,0,480,275,9,690
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,10,33.89863547758284,862.1125827814569,12,0,60,140,17,480
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,25,33.947623666343354,862.1125827814569,6,0,30,200,17,1080
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,10,33.965183752417786,862.1125827814569,13,0,30,1590,17,480
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,10,33.95371263259402,862.1125827814569,14,0,30,80,10,480
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,11,33.946102021174205,862.1125827814569,8,0,30,1890,17,870
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,10,33.94230769230769,862.1125827814569,15,0,30,1590,11,480
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,10,33.95215311004785,862.1125827814569,16,0,90,2040,18,480
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,10,33.96568160152526,862.1125827814569,17,0,90,200,11,480
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,10,33.96568160152526,862.1125827814569,18,0,90,200,12,480
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,2,33.96568160152526,862.1125827814569,19,0,960,200,17,1080
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,10,33.9581351094196,862.7565789473683,19,0,960,210,17,480
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,7,33.954372623574145,869.4705882352941,88,0,540,80,21,1890
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,10,33.93194706994329,869.4705882352941,20,0,90,200,18,480
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,7,33.924528301886795,869.4705882352941,89,0,30,140,22,1890
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,10,33.88785046728972,869.4705882352941,21,0,1890,200,17,480
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,10,33.87698042870457,869.4705882352941,22,0,30,200,11,480
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,10,33.86617100371747,869.4705882352941,23,0,90,200,18,480
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,10,33.86258124419685,869.4705882352941,24,0,90,420,18,450
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,10,33.85899814471243,869.4705882352941,25,0,90,420,18,480
131.28,149,1386,1088,160,287,1049,207,279,540,823,392,320,790,32,26,39,302,125,37,15,10,33.85185185185185,869.4705882352941,26,0,30,200,18,480
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,25,34.411764705882355,0.0,1,0,120,174,15,1040
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,25,34.411764705882355,0.0,2,0,120,309,15,985
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,7,34.46808510638298,1590.0,1,0,120,228,17,1590
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,7,34.03846153846154,1590.0,2,0,30,1200,17,1590
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,7,34.56140350877193,1590.0,3,0,30,200,19,1590
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,7,33.972602739726035,1590.0,4,0,60,174,19,1590
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,24,33.81578947368421,613.3333333333334,1,0,250,150,10,990
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,7,32.5,406.66666666666674,5,0,2220,300,20,1590
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,7,32.416666666666664,406.66666666666674,6,0,30,150,14,1740
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,7,32.301587301587304,406.66666666666674,7,0,60,200,18,1740
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,8,33.111111111111114,406.66666666666674,1,0,30,200,18,570
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,7,32.781456953642376,406.66666666666674,8,0,30,309,21,1740
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,7,32.781456953642376,406.66666666666674,9,0,30,275,22,1440
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,7,32.74390243902439,406.66666666666674,10,0,30,420,18,1590
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,7,32.55681818181818,406.66666666666674,11,0,60,924,18,1590
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,7,32.242990654205606,316.25,12,0,30,200,12,1590
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,7,32.236842105263165,288.8888888888889,13,0,60,200,19,1590
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,8,31.759259259259263,288.8888888888889,2,0,60,200,9,570
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,14,31.788413098236774,341.0,1,0,30,200,19,810
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,14,31.788413098236774,383.6363636363636,2,1,3990,290,6,810
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,8,32.01005025125628,383.6363636363636,3,0,1920,290,19,570
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,22,31.99004975124378,383.6363636363636,1,0,30,200,18,292
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,8,31.98511166253102,383.6363636363636,4,0,30,120,18,540
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,22,32.018779342723015,481.66666666666674,2,0,30,200,20,292
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,7,31.901960784313733,566.9230769230769,14,0,120,1200,22,1590
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,7,31.901960784313733,566.9230769230769,15,1,1590,200,10,1590
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,7,31.91938579654511,566.9230769230769,16,0,30,0,20,1740
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,26,31.91204588910134,566.9230769230769,1,0,30,600,13,570
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,26,31.91204588910134,566.9230769230769,2,1,570,200,19,630
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,26,31.91204588910134,566.9230769230769,3,1,570,200,20,515
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,7,31.883239171374765,566.9230769230769,17,0,60,200,22,1590
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,7,31.910946196660486,566.9230769230769,18,0,150,380,23,1440
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,7,31.893382352941174,566.9230769230769,19,0,60,380,10,1440
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,7,31.88299817184643,640.0,20,0,30,200,8,1590
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,7,31.88299817184643,693.3333333333335,21,0,30,200,8,1440
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,7,31.88299817184643,693.3333333333335,22,0,30,200,8,1440
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,7,31.88299817184643,693.3333333333335,23,0,30,990,8,1440
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,7,31.867572156196946,536.6666666666666,24,0,240,990,13,1440
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,24,31.864951768488744,523.1818181818181,2,0,30,810,20,990
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,7,31.841269841269842,523.1818181818181,25,0,30,80,12,1440
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,14,31.964285714285715,511.68,3,0,60,200,19,832
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,26,32.05683355886333,511.68,4,0,30,990,16,555
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,14,32.130325814536334,507.5555555555555,4,0,30,900,11,732
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,7,32.122347066167286,540.8571428571429,26,0,30,810,8,1440
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,18,32.11970074812968,554.0689655172414,1,0,30,810,19,924
29.75,32,962,890,44,60,678,136,180,321,316,322,356,265,50,9,65,285,87,25,15,25,32.03703703703704,522.75,3,0,90,990,16,1000
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,7,30.0,0.0,1,0,60,990,8,1590
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,7,30.0,0.0,2,0,900,810,7,1440
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,7,30.0,0.0,3,0,900,200,8,1440
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,17,51.25,0.0,1,0,2880,200,21,200
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,7,52.5,0.0,4,0,90,1200,9,1590
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,7,49.14529914529915,418.57142857142856,5,0,60,80,11,1590
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,7,46.985294117647065,596.0,6,0,2550,140,19,1440
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,7,47.08029197080292,596.0,7,0,60,0,17,1440
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,7,46.478873239436616,596.0,8,1,1590,877,18,1440
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,7,46.45833333333334,596.0,9,1,1530,877,10,1440
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,7,46.122448979591844,596.0,10,0,30,80,11,1440
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,7,44.54545454545455,601.25,11,0,585,480,12,1440
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,19,45.92178770949722,601.25,1,0,180,420,14,660
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,7,46.3551401869159,556.5625,12,0,60,420,19,1440
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,7,46.2037037037037,566.969696969697,13,0,2760,480,11,1590
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,9,45.555555555555564,654.8192771084338,1,0,30,140,19,600
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,9,45.555555555555564,654.8192771084338,2,0,30,990,19,480
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,17,45.73643410852714,654.8192771084338,2,0,30,990,19,200
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,9,45.655526992287925,654.8192771084338,3,0,30,990,13,600
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,9,45.655526992287925,654.8192771084338,4,0,30,630,13,480
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,14,45.655526992287925,655.4761904761905,1,0,30,990,13,710
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,4,44.8910411622276,704.0909090909091,1,0,30,174,11,930
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,2,44.74820143884892,704.0909090909091,1,0,30,275,19,1080
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,9,44.507042253521135,731.7777777777777,5,0,30,777,23,720
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,9,44.507042253521135,731.7777777777777,6,0,30,990,23,720
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,9,44.507042253521135,731.7777777777777,7,0,30,810,23,480
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,4,44.40559440559441,751.7021276595744,2,0,30,832,13,930
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,9,44.21412300683372,719.8113207547169,8,0,5100,810,18,480
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,9,44.21412300683372,719.8113207547169,9,0,5100,990,18,480
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,21,44.21412300683372,723.9814814814815,1,0,960,990,21,570
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,11,44.05405405405405,702.456140350877,1,0,12780,930,18,870
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,10,42.3134328358209,792.0769230769231,1,0,6390,990,21,420
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,8,42.1875,783.5862068965519,1,0,3330,990,20,690
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,25,42.1875,776.4189189189191,1,0,4890,990,20,960
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,10,42.1875,776.4189189189191,2,0,4890,810,20,420
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,7,41.637931034482754,772.0261437908498,14,0,90,990,19,1440
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,7,41.5979381443299,776.3636363636364,15,0,60,900,22,1440
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,9,41.479591836734684,776.3636363636364,10,0,30,900,10,480
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,9,41.460101867572156,776.3636363636364,11,0,30,990,11,480
51.28,33,757,591,155,44,554,80,156,320,544,82,164,279,259,113,20,140,208,22,12,7,41.460101867572156,780.6451612903226,16,0,1050,900,20,1440
26.65,50,430,412,32,36,288,63,129,140,207,117,156,167,39,3,4,76,62,15,8,7,30.0,1890.0,1,0,30,900,14,1890
26.65,50,430,412,32,36,288,63,129,140,207,117,156,167,39,3,4,76,62,15,8,7,30.0,1890.0,2,0,30,900,14,1890
26.65,50,430,412,32,36,288,63,129,140,207,117,156,167,39,3,4,76,62,15,8,7,30.0,1940.0,3,0,30,0,13,2040
26.65,50,430,412,32,36,288,63,129,140,207,117,156,167,39,3,4,76,62,15,8,7,30.0,1965.0,4,0,30,1110,14,2040
26.65,50,430,412,32,36,288,63,129,140,207,117,156,167,39,3,4,76,62,15,8,7,30.0,1980.0,5,0,30,810,9,2040
26.65,50,430,412,32,36,288,63,129,140,207,117,156,167,39,3,4,76,62,15,8,7,30.0,1965.0,6,0,30,0,10,1890
26.65,50,430,412,32,36,288,63,129,140,207,117,156,167,39,3,4,76,62,15,8,7,30.54545454545455,1975.7142857142856,7,0,30,1080,10,2040
26.65,50,430,412,32,36,288,63,129,140,207,117,156,167,39,3,4,76,62,15,8,7,30.882352941176467,1983.75,8,0,30,1000,18,2040
26.65,50,430,412,32,36,288,63,129,140,207,117,156,167,39,3,4,76,62,15,8,7,30.882352941176467,1990.0,9,1,2040,1000,11,2040
